Name,Team,PA,HR,SB,BABIP+,K%+,BB%+,ISO+,wRC+,Barrels,OPS,Barrel%,Off,EV,NameASCII,PlayerId,MLBAMID
"Eloy Jiménez","CHW",35,1,2,108.42139754882561,64.12056934731379,104.3450394450564,102.25858556346053,122.96087300469488,4,0.780357142,0.14814815,1.3439661050136567,95.14100025318287,"Eloy Jimenez",17484,650391
"Juan Soto","NYY",60,5,0,106.77864933069021,112.21099703106512,142.02519294996415,226.5420971475964,179.21363612766712,10,1.00128205,0.26315789,5.186465921936922,94.69790649414062,"Juan Soto",20123,665742
"Christian Bethancourt","MIA",16,1,0,147.27915622630817,140.54866032387113,71.92138879498309,161.3174019169721,154.0483205313026,0,0.895604395,0,0.9740531574001596,94.50846576690674,"Christian Bethancourt",10028,542194
"Corey Julks","CHW",23,1,2,176.18477141325735,136.6046919987885,264.6432177657697,181.79304114714202,207.59113118146968,1,1.08937198,0.09090909,3.178801762938637,94.25084062056108,"Corey Julks",20311,667452
"Ryan McMahon","COL",51,4,0,76.36696992057841,52.912436457423254,90.25429118937521,212.7519355879757,133.01086409705482,7,0.885217391,0.17073171,1.9344577146126904,94.05355529785156,"Ryan McMahon",15112,641857
"Max Muncy","LAD",18,0,0,34.365136498625425,174.9049991143679,63.93012273401706,0,-48.50446945840038,0,0.177777777,0,-3.1293297240510705,93.9621826171875,"Max Muncy",13301,571970
"Christian Yelich","MIL",49,0,4,142.2005646678477,110.14425617120102,187.87628079292617,85.24903378910635,140.63438963531297,1,0.822797411,0.03448276,3.0060408944647175,93.9412736563847,"Christian Yelich",11477,592885
"Lars Nootbaar","STL",45,2,1,128.86926186984533,99.94571390814043,230.14844414394585,174.76051856862594,187.33988350384968,3,0.999999999,0.11538462,4.733419811112751,93.88838900052585,"Lars Nootbaar",21454,663457
"Ian Happ","CHC",36,1,1,85.91284124656354,149.91857086221066,95.8951846763967,148.28165203410174,82.11331250389775,5,0.643939393,0.23809524,-0.4671594742261299,93.64118012927827,"Ian Happ",17919,664023
"Kody Clemens","PHI",23,1,0,143.1880685151717,156.43676932158587,100.06454008160178,166.43858904640163,146.0133466176211,2,0.871635609,0.15384615,1.2651731632299195,93.62244708721454,"Kody Clemens",20572,665019
"Manny Machado","SDP",54,0,2,96.92730805542294,91.61690419091755,85.24016441251757,69.90420742745037,77.07368503917577,0,0.597777777,0,-1.0640950157068945,93.44961919011297,"Manny Machado",11493,592518
"Yainer Diaz","HOU",43,0,0,90.60931096219385,73.0676256710081,28.31066869206055,46.746781691386985,45.99697726073592,3,0.518272424,0.08571429,-2.9270665814201062,93.44251076834543,"Yainer Diaz",23003,673237
"Jonathan Aranda","TBR",37,1,0,98.66347199142412,84.91643010075448,131.60635702194116,99.1598402092425,112.09689319806262,3,0.718263717,0.11538462,0.6313539721678767,93.4239598787748,"Jonathan Aranda",21837,666018
"Jorge Soler","SFG",33,1,0,104.589545835499,81.77376563863399,104.61292811020975,139.80841485490075,131.31385329618394,4,0.799999999,0.16666667,1.1147910230273013,93.28758303324382,"Jorge Soler",14221,624585
"Daniel Vogelbach","TOR",17,1,0,117.45651415804839,79.20776250455329,71.60934089110606,163.61373690153684,160.24241490830698,1,0.915441176,0.07692308,1.0548929896829158,93.2447998046875,"Daniel Vogelbach",14130,596129
"Yordan Alvarez","HOU",52,1,1,154.1616749866002,103.57938152956474,163.87522282186,116.34754638652731,161.78121062455008,3,0.934188034,0.09090909,3.5937679636994413,93.17403943610914,"Yordan Alvarez",19556,670541
"Tyler Soderstrom","OAK",31,0,0,108.42139754882561,188.2248979271232,196.34819343351984,50.34268832773865,64.9442396087664,1,0.52109181,0.07692308,-1.3022437317703095,93.07607621413011,"Tyler Soderstrom",27467,691016
"Riley Adams","WSN",15,0,1,152.73393984115683,119.93485650986624,76.71614728082048,53.772467305657365,132.32326718101814,0,0.784615384,0,0.6265231679468676,93.05636427137587,"Riley Adams",19864,656180
"Randy Arozarena","TBR",51,1,1,82.21955987539691,132.01293765720342,95.4791211881414,71.13640723467604,61.7068630278252,2,0.537510655,0.06451613,-2.651126897354845,93.0444838000882,"Randy Arozarena",19290,668227
"Kyle Higashioka","SDP",10,0,0,0,89.95114260727753,0,0,-100,0,0,0,-2.4393953994690625,93.0172233581543,"Kyle Higashioka",5517,543309
"Matt Olson","ATL",54,3,0,130.35051746900567,141.58976114498776,85.24016441251757,142.66164805364804,139.28700565323965,6,0.841647769,0.1875,1.997080361214258,92.97810888290405,"Matt Olson",14344,621566
"Jonatan Clase","SEA",2,0,0,0,224.4219940621303,0,0,-100,0,0,0,-0.4676715414380878,92.9000015258789,"Jonatan Clase",26599,682729
"Joey Bart","PIT",20,1,0,160.3706367644844,67.46335695545814,57.53711103598646,147.1667526260096,207.82105866708608,1,1.081578947,0.0625,2.397220486999504,92.87192993164062,"Joey Bart",21524,663698
"Mike Yastrzemski","SFG",51,2,0,96.651946402384,123.4623521837433,67.6907183920314,145.633765939883,103.43824791567806,3,0.712009803,0.08823529,0.11464550106378726,92.76226245655732,"Mike Yastrzemski",14854,573262
"Victor Caratini","HOU",19,0,0,125.8462652448453,94.49347082970434,0,72.71721632796583,103.07057565569862,1,0.704678361,0.07142857,0.019632621246091747,92.75924301147461,"Victor Caratini",14968,605170
"Pete Alonso","NYM",61,3,0,103.89459858091237,81.1034888526716,75.45850571076477,171.69454449733058,145.2861461355136,7,0.854184641,0.15217391,2.806666147987037,92.75913802437161,"Pete Alonso",19251,624413
"Joey Loperfido","HOU",18,1,0,251.6925304896906,199.48621674462953,67.63104397204036,163.61373690153684,195.50084827364262,0,1.036764705,0,2.141175761697215,92.73913478851318,"Joey Loperfido",29630,694388
"Gunnar Henderson","BAL",54,5,1,55.05774106664292,49.87155418615739,247.9804961872931,273.9578849378946,189.79984145380396,5,1.040051678,0.13513514,5.856935261432325,92.70095866435283,"Gunnar Henderson",26289,683002
"Dylan Moore","SEA",51,3,3,105.71086284795442,70.4069000539189,190.9582435936416,245.42060535230527,208.51027442060453,3,1.106372549,0.09090909,7.014307435078896,92.65938313802083,"Dylan Moore",18042,664238
"Heliot Ramos","SFG",52,2,1,121.94080669781025,121.08807648292996,110.64829027678287,118.98588501264071,131.42961401411247,6,0.792962356,0.18181818,2.135212053724646,92.65421891212463,"Heliot Ramos",22515,671218
"Jarred Kelenic","ATL",33,2,0,68.73027299725085,136.2896099973976,34.870976036736586,152.9154537475477,69.61880448922278,3,0.618371212,0.13636364,-1.0816332553346333,92.58661859685725,"Jarred Kelenic",22558,672284
"William Contreras","MIL",55,3,0,120.7423713609145,98.12851912616536,62.76775686612584,174.76051856862597,154.08448669586275,2,0.903146852,0.05,2.8510729081905724,92.54342193603516,"William Contreras",20503,661388
"DJ Stewart","NYM",21,0,0,147.27915622630817,85.66775464990445,54.797247893337165,38.835670404671276,149.0773942658375,1,0.817460316,0.07142857,1.072032920372605,92.52458463396344,"DJ Stewart",17766,621466
"Colton Cowser","BAL",44,0,0,98.66347199142412,102.0099971785563,221.33796330767274,37.39742548400057,90.73594839728905,3,0.62077922,0.12,-0.41818185871191804,92.52043365478515,"Colton Cowser",29591,681297
"Alejandro Kirk","TOR",20,0,0,88.09238570662868,44.884398812426056,121.73588036703147,36.35860783675544,72.10388204673858,1,0.577777777,0.0625,-0.7886820382550653,92.50204420089722,"Alejandro Kirk",22581,672386
"Jake Meyers","HOU",48,3,1,138.8122438127647,56.105498515532574,101.44656656673993,171.40486729251054,214.38250803840808,4,1.101190475,0.11111111,6.703276227041691,92.48162926567926,"Jake Meyers",20308,676694
"Gabriel Arias","CLE",21,0,1,75.50775907643327,128.2411391434716,57.96946608784048,65.44549476061474,24.978765835407167,2,0.44047619,0.14285714,-1.6126237866787994,92.47476032802037,"Gabriel Arias",22563,672356
"Kyle Schwarber","PHI",55,0,0,137.4605459945017,89.95114260727753,292.9162010100717,52.428155570587776,151.65920146454638,0,0.847727272,0,3.204511774746675,92.46357065836588,"Kyle Schwarber",16478,656941
"Tyler Nevin","OAK",21,0,0,0,106.86761617731497,173.90839948088026,0,-39.096859489935184,0,0.142857142,0,-3.4430574939816707,92.42349067101112,"Tyler Nevin",17893,663527
"Gleyber Torres","NYY",53,3,1,113.66759440333223,127.03131697868966,91.87613598824727,163.61373690153684,136.68220751941843,5,0.841588049,0.14705882,2.4565642457593375,92.42347896800322,"Gleyber Torres",16997,650402
"Bobby Witt Jr.","KCR",55,3,1,88.09238570662868,65.28639806859972,88.53518483612555,204.51717112692106,131.17733777255665,9,0.892424242,0.20930233,2.3236679120558272,92.41102351698764,"Bobby Witt Jr.",25764,677951
"Pedro Pagés","STL",11,0,0,57.27522726860812,163.5475317270237,104.61292811020975,69.90420742745037,13.218988970415866,0,0.381818181,0,-1.1892037277539849,92.408935546875,"Pedro Pages",25782,686780
"Mitch Haniger","SEA",40,1,0,100.67701198445454,89.76879762485211,91.3019102752736,70.75188615693972,92.23891038484679,3,0.651351351,0.10344828,-0.4475359928917012,92.40563806994209,"Mitch Haniger",14274,571745
"Dominic Canzone","SEA",22,1,0,88.09238570662869,142.81399613974764,110.66898104515694,137.77998910749523,95.551205898756,1,0.693779903,0.07692308,-0.023851290218854515,92.37719814593976,"Dominic Canzone",26438,686527
"David Fry","CLE",31,4,2,164.43911975079382,14.478838094927637,353.4267486672792,392.67296856368847,382.2607733844017,3,1.859677419,0.15789474,10.147165735890184,92.36267009534333,"David Fry",24934,681807
"Brandon Nimmo","NYM",47,2,2,74.70681835574176,143.53905727548442,122.4193843504981,122.33236299803814,89.77812093642345,3,0.64787234,0.12,-0.16637928995479456,92.30694702148438,"Brandon Nimmo",12927,607043
"Corbin Carroll","ARI",50,0,1,72.8957440463386,116.9364853894608,69.04453324318376,124.27414669303222,52.06063311068314,3,0.553333333,0.09090909,-3.1266558819534778,92.30496215820312,"Corbin Carroll",25878,682998
"Nick Gonzales","PIT",53,2,2,135.37781012630646,93.34552498227866,86.84846935800876,170.87695117863777,170.29036147703124,6,0.98162393,0.16666667,5.032294608804959,92.2600814819336,"Nick Gonzales",27490,693304
"Jake Bauers","MIL",34,2,1,85.91284124656354,105.82487336460223,101.53607816341821,186.41122003954834,126.38468968592537,3,0.823529411,0.13636364,1.0456573307674104,92.21902327104048,"Jake Bauers",15194,641343
"Alec Bohm","PHI",61,1,0,89.3493548964261,51.611311169837506,18.86462585232008,124.8289414352802,94.96139798132565,4,0.707259952,0.07843137,-0.4561906261908837,92.21269555185356,"Alec Bohm",21618,664761
"Salvador Perez","KCR",52,1,0,140.9478171306059,86.31615142425197,70.23223783050051,85.3636890742842,142.5535894630728,3,0.860367892,0.08333333,2.1434840347279813,92.20125155978732,"Salvador Perez",7304,521692
"Connor Joe","PIT",55,2,0,95.45871222889733,98.12851912616536,83.69034248816779,128.39548275895376,107.27504002341621,1,0.737662337,0.02631579,-0.09598283292339371,92.18359816701789,"Connor Joe",16572,656582
"Giancarlo Stanton","NYY",46,5,0,82.21955987539691,87.81730161449777,52.92864257926689,252.8575938097555,170.17345828206726,8,0.963438735,0.22857143,3.3521401214286826,92.1578218796674,"Giancarlo Stanton",4949,519317
"Josh Lowe","TBR",40,2,0,96.10078415096251,145.87429614038467,91.3019102752736,159.1917438531144,104.19581017273677,2,0.734459459,0.08333333,0.1755137715568442,92.14290841420491,"Josh Lowe",19953,666139
"Harrison Bader","NYM",42,1,3,134.47227297160487,139.21010141853364,109.59449693741654,94.46514507776507,126.79200805245462,1,0.762548262,0.04166667,0.6310294604048998,92.06402333577473,"Harrison Bader",18030,664056
"Ronald Acuña Jr.","ATL",54,1,2,92.87874720070346,83.28809492345036,127.86024661877636,87.38025928431297,92.85890567863065,2,0.66898148,0.05263158,0.129651483644748,92.05668439363178,"Ronald Acuna Jr.",18401,660670
"Carson Kelly","DET",29,0,0,165.82096122648647,108.3416521510822,167.91155853924948,27.26895636840779,147.63791909541717,0,0.823275862,0,1.1803195683487109,92.04921817779541,"Carson Kelly",13620,608348
"J.T. Realmuto","PHI",36,2,0,118.50047061381497,49.97285695407022,31.965060791637423,119.83578456079611,149.28883576860915,4,0.875396825,0.12903226,2.0215127038726033,92.02965521043346,"J.T. Realmuto",11739,592663
"Bryce Harper","PHI",53,4,2,142.2005646678477,118.8033957181992,130.2727040370131,227.9485028151409,195.25829885281448,5,1.089007382,0.15151515,6.284130976354264,92.02392277573094,"Bryce Harper",11579,547180
"Austin Hays","BAL",24,0,0,123.32933998928013,56.105498515532574,50.72328267469057,89.24385625376377,120.63895430261675,0,0.787878787,0,0.13055827051878122,92.01424026489258,"Austin Hays",19363,669720
"Carlos Correa","MIN",47,2,0,90.9340755226658,85.94884847460624,129.5062548289654,159.6231579367566,126.1686284857533,4,0.806953814,0.12121212,1.4678160290620987,91.97704870050603,"Carlos Correa",14162,621043
"Joey Wendle","NYM",4,0,0,0,0,0,0,-100,0,0,0,-0.929185014100045,91.95531972249348,"Joey Wendle",13853,621563
"Trevor Larnach","MIN",26,0,0,39.15217138601613,103.57938152956474,93.6429837740007,0,-26.838261710413185,1,0.237179486,0.05555556,-3.906534632590512,91.9139141506619,"Trevor Larnach",21501,663616
"Josh Naylor","CLE",47,2,1,37.75387953821664,105.04859287930361,129.5062548289654,114.52961583107579,35.72915412488165,3,0.534042553,0.1,-3.5513011830838783,91.8188634412042,"Josh Naylor",18839,647304
"Dane Myers","MIA",15,1,0,85.91284124656356,119.93485650986624,0,233.01402452515387,147.60273869161486,1,0.916666666,0.11111111,0.8452654502859056,91.81574164496527,"Dane Myers",22054,667472
"Miguel Andujar","OAK",4,0,0,264.277157119886,0,0,0,349.54380867733653,0,1.5,0,1.1276253027895065,91.7874755859375,"Miguel Andujar",15878,609280
"Jarren Duran","BOS",56,2,2,120.54747512185457,88.16578318918945,86.95419974044013,205.31919912066292,162.9702923905789,6,0.964985994,0.15,4.477446598665511,91.76049884996917,"Jarren Duran",24617,680776
"Harold Ramírez","TBR",10,0,1,58.72825690283941,134.65319643727815,121.73588036703147,0,1.3747253529355083,0,0.311111111,0,-0.9087741449973705,91.75654983520508,"Harold Ramirez",14387,623912
"Ramón Laureano","CLE",3,0,0,0,149.6146625584722,0,0,-100,0,0,0,-0.728856087108083,91.73213195800781,"Ramon Laureano",17128,657656
"Will Smith","LAD",47,2,0,83.30942166905803,66.98489333525866,97.9355070201016,149.79473000195304,122.65779316806494,6,0.771529888,0.17142857,1.0785439633823075,91.71190272739955,"Will Smith",19197,669257
"Matt Chapman","SFG",55,3,2,128.86926186984533,81.773765638634,167.38068612707778,233.01402452515387,217.95554094856377,6,1.12121212,0.17142857,8.016457814578093,91.69683685302735,"Matt Chapman",16505,656305
"Christian Walker","ARI",50,3,1,72.8957440463386,98.94625686800529,69.04453324318376,174.7605185686259,97.9186488302128,5,0.737272727,0.13888889,-0.1075317892291154,91.61767387390137,"Christian Walker",13419,572233
"Jordan Westburg","BAL",51,2,0,82.91048043705845,70.4069000539189,167.08846207924748,152.1988253290831,127.21692366791744,2,0.798449612,0.05555556,1.1821258898900782,91.58432854546442,"Jordan Westburg",27815,676059
"Marcell Ozuna","ATL",55,3,0,118.13015671402489,98.12851912616536,146.45810050503584,186.41121934050628,169.93790965481705,4,0.977777777,0.11428571,3.984973913913218,91.57255031040737,"Marcell Ozuna",10324,542303
"Rafael Devers","BOS",56,6,1,74.7450544962462,104.19592575043993,86.95419974044013,264.29911290255916,155.59386686873972,5,0.957417581,0.12820513,3.7429253614545943,91.53805381373355,"Rafael Devers",17350,646240
"Jose Miranda","MIN",34,2,0,100.67701198445454,39.60388125227664,35.80466983687363,138.82377668561247,138.54494123804446,2,0.838680926,0.06666667,1.5302308440099424,91.53770039876302,"Jose Miranda",20538,669304
"Rhys Hoskins","MIL",5,0,0,171.82568249312712,179.90228521455506,230.14844414394585,0,104.79690614963735,0,0.65,0,-0.022091379120905977,91.45854568481445,"Rhys Hoskins",16472,656555
"Jeremy Peña","HOU",55,1,1,96.10078415096251,73.44719777106918,22.133796209031388,74.08923989496043,70.96117377375495,0,0.61303602,0,-1.5686595004985402,91.44790649414062,"Jeremy Pena",21636,665161
"Francisco Lindor","NYM",62,0,2,87.74077371732746,65.28711948923184,55.68107430521872,62.4144707176401,78.9175583171459,5,0.593894008,0.10638298,-0.70573683690409,91.41022702480885,"Francisco Lindor",12916,596019
"J.D. Martinez","NYM",52,2,0,152.73393984115683,172.98296627568405,66.38897347562438,142.66164805364804,135.71968473977165,3,0.816718994,0.10344828,1.5530683200473128,91.3647074206122,"J.D. Martinez",6184,502110
"Luis Rengifo","LAA",37,2,3,117.45651415804839,60.65459292911034,98.70476776645587,211.73542437950766,184.72156139810608,2,1.025437201,0.06896552,3.447970789224057,91.33004076727505,"Luis Rengifo",19858,650859
"Paul DeJong","CHW",46,1,1,94.86872298736098,126.84721374239278,105.85728637589258,50.34268832773865,74.00093790628027,1,0.586399108,0.03703704,-1.2229590212563886,91.29141489664714,"Paul DeJong",18015,657557
"Eddie Rosario","WSN",42,3,2,71.59403425758585,139.21010141853364,54.797247893337165,192.23657042548854,97.42038776150694,3,0.713095238,0.11111111,0.48235513256152207,91.2689050745081,"Eddie Rosario",12155,592696
"Zack Gelof","OAK",45,0,0,102.77444975615376,169.56328405339752,108.20967035526459,15.962315859121151,35.75679903020021,0,0.439566395,0,-3.3349186936402297,91.22780262340198,"Zack Gelof",29766,680869
"Julio Rodríguez","SEA",54,2,0,114.28201377539841,108.0550338455857,45.08736305381318,88.09970408270141,103.24420094390614,4,0.700142449,0.1025641,-0.4386333486711024,91.22005462646484,"Julio Rodriguez",23697,677594
"Bo Naylor","CLE",25,0,0,81.31604807352682,179.53759524970422,48.694352146812584,56.9091260495228,23.321374502928577,1,0.417391304,0.07692308,-2.2479226233322116,91.15011127178485,"Bo Naylor",21865,666310
"Seby Zavala","SEA",10,1,0,0,134.65319643727815,243.47176073406294,280.4806921116867,156.6200431731992,1,0.904761904,0.2,0.6358112078486413,91.14218330383301,"Seby Zavala",18887,664874
"Fernando Tatis Jr.","SDP",57,2,0,83.30942166905803,110.46631544316926,141.31921946254556,114.12931816330159,105.31723658151128,3,0.683136411,0.08571429,0.3601558341480113,91.13192836216518,"Fernando Tatis Jr.",19709,665487
"Starling Marte","NYM",47,2,1,107.39105155820445,95.69270470040439,24.48387617965429,127.09855908609924,125.51414466852935,2,0.77369439,0.05882353,1.249409318189238,91.12128246531768,"Starling Marte",9241,516782
"Willie Calhoun","LAA",53,1,0,109.62607995131906,59.28128113703012,0,86.43744610781718,94.00903285497152,2,0.698113206,0.04347826,-0.6129739335165735,91.08781632133152,"Willie Calhoun",17838,641432
"Pete Crow-Armstrong","CHC",13,0,2,147.27915622630817,138.3863729305961,0,127.09855908609924,144.1245430534708,0,0.839160838,0,1.0851863829575017,91.0754165649414,"Pete Crow-Armstrong",27769,691718
"Maikel Garcia","KCR",52,1,5,142.6257670660696,51.78969076478237,46.82149188700035,133.56223443239202,168.57912849747123,2,0.963585433,0.04545455,5.389153992145161,91.06622278122674,"Maikel Garcia",22715,672580
"Jackson Chourio","MIL",40,1,1,76.36696992057841,101.19503543318721,86.3056665539797,75.57211606221207,57.40455235718635,1,0.547297297,0.03571429,-1.5987597034732095,91.04579021312573,"Jackson Chourio",28806,694192
"Alex Verdugo","NYY",51,1,0,112.1175817443693,44.00431225317182,23.86978029703535,109.07582416472125,120.45412522263308,3,0.792892156,0.06666667,1.0785631278005283,91.01501227484809,"Alex Verdugo",17027,657077
"Alec Burleson","STL",43,2,2,143.1880685151717,31.378305173679106,26.761445896262753,153.44826012134934,205.737514375953,1,1.062717769,0.02564103,5.488610082346208,91.00732112575221,"Alec Burleson",27615,676475
"Patrick Wisdom","CHC",23,1,1,122.73263030314058,136.88217349370444,50.03226946542978,158.8731992071451,126.97292770304539,1,0.804347826,0.06666667,0.9905156140145002,90.99703369140624,"Patrick Wisdom",13602,621550
"Bo Bichette","TOR",49,1,1,140.9478171306059,36.64032553368388,49.68811378957756,101.80410325182514,178.60892928988073,4,0.961904761,0.09756098,4.468913643047012,90.9878467760588,"Bo Bichette",19612,666182
"Jesse Winker","WSN",37,2,2,68.73027299725085,109.40003819674831,155.50570534716041,157.84820989160409,115.46108384417705,2,0.743679162,0.09090909,0.4925672431423864,90.95955221993583,"Jesse Winker",13590,608385
"Jazz Chisholm Jr.","MIA",54,2,1,117.823324843586,91.61690419091755,85.24016441251757,145.633765939883,144.23690654378922,5,0.87037037,0.13513514,2.9103587632577144,90.89905505710178,"Jazz Chisholm Jr.",20454,665862
"Brandon Crawford","STL",8,0,0,57.27522726860812,112.43892825909691,0,0,-32.667617222351495,0,0.25,0,-1.2483827699784447,90.89400227864583,"Brandon Crawford",5343,543063
"Emmanuel Rivera","MIA",13,0,0,190.917424801446,69.19318624042019,177.03726375240728,127.09855908609924,234.7225576936408,1,1.174825174,0.11111111,1.9832841408511035,90.8907241821289,"Emmanuel Rivera",19890,656896
"Wilyer Abreu","BOS",44,2,2,97.20539078433691,112.21099703106515,55.33449052257847,155.8226065105632,103.19016334816841,4,0.748917748,0.12903226,0.7176435362567253,90.86256654800907,"Wilyer Abreu",23772,677800
"Jo Adell","LAA",46,3,1,42.28434513918176,126.84721374239278,105.85728637589258,159.6231579367566,70.28335404588115,3,0.612466124,0.10344828,-2.0201190050474906,90.83138384137835,"Jo Adell",20220,666176
"Luis Campusano","SDP",40,1,0,47.40018810806544,67.46335695545814,115.07422207197293,58.25350665557002,37.91845770309764,1,0.447222222,0.03333333,-3.013028403809378,90.81782480875651,"Luis Campusano",22217,669134
"Willi Castro","MIN",47,1,2,97.20539078433691,95.49872067695493,155.40750628170198,65.44549476061474,100.40114978886757,0,0.665425531,0,0.6443959471544893,90.7849110921224,"Willi Castro",17338,650489
"Spencer Torkelson","DET",49,3,0,42.71145966180218,82.44073233857773,74.53217068436633,145.43443265593166,69.7632383035233,3,0.602267572,0.08333333,-1.632849544865338,90.76054033551897,"Spencer Torkelson",27465,679529
"Sam Haggerty","SEA",6,0,0,88.09238570662868,149.6146625584722,0,0,-5.751680199620272,0,0.333333332,0,-0.7390702348670025,90.75514221191406,"Sam Haggerty",18054,664059
"JJ Bleday","OAK",55,3,0,92.72882679996842,81.60799747353866,88.53518483612555,205.31919912066292,148.7268764700923,6,0.877718359,0.14634146,2.4687679689055826,90.73799319383575,"JJ Bleday",26368,668709
