Name,Team,Barrel%,CSW%,Starting,Relieving,SO,TBF,GS,SV,xFIP-,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Kevin Kelly","TBR",0.0952381,0.29032258,,-3.304302740548479,4,27,0,1,93.59540441019548,120.46666666666667,104.65698924731183,103.30752688172043,"Kevin Kelly",25679,687330
"Kenley Jansen","BOS",0.30769231,0.25454545,,1.5270656448766318,2,16,0,2,135.08348695306927,117.82181818181817,101.39272727272726,103.26,"Kenley Jansen",3096,445276
"Joey Wentz","DET",0.1,0.34782609,,-1.2401087332703844,5,26,0,0,87.53136982576352,87.43913043478261,108.46847826086957,103.23804347826086,"Joey Wentz",19962,666214
"Kyle Muller","OAK",0.11764706,0.26515152,,-1.5039863614429378,6,41,0,0,109.33169590501669,88.10757575757575,101.23333333333333,103.1719696969697,"Kyle Muller",20167,666205
"Hoby Milner","MIL",0,0.30357143,,1.1540815363877506,5,25,0,0,92.13265850047028,107.38125,100.71160714285715,103.09732142857145,"Hoby Milner",13346,571948
"Steven Okert","MIN",0.06666667,0.30434783,,-0.255866430605946,2,18,0,0,116.38776926165883,98.86304347826086,103.53478260869566,103.08478260869565,"Steven Okert",13580,595345
"Jason Foley","DET",0.16666667,0.21428571,,-0.5279260059713895,3,15,0,2,75.94650411889651,98.7375,100.52142857142857,103.07321428571429,"Jason Foley",19531,671345
"Jorge López","NYM",0.10526316,0.23913043,,-0.9713730663227492,2,23,0,0,114.90228261760176,107.40108695652175,104.18804347826087,103.07282608695652,"Jorge Lopez",14527,605347
"Michael Wacha","KCR",0.05555556,0.2568306,1.3182062303751665,,10,49,2,0,95.34494464621255,91.62513661202186,102.3754098360656,103.01420765027322,"Michael Wacha",14078,608379
"Tanner Banks","CHW",0.15384615,0.32051282,,0.39240110734495887,6,19,0,0,81.51836391016222,93.34615384615384,109.42820512820512,103.01153846153845,"Tanner Banks",16990,621383
"Jeff Hoffman","PHI",0.05555556,0.25961538,,0.44731103563947916,5,25,0,2,92.89416147670825,108.1470467032967,97.86078296703296,102.98578296703296,"Jeff Hoffman",17432,656546
"Garrett Crochet","CHW",0.07142857,0.27011494,3.379643613741001,,10,42,2,0,92.29763688127312,100.17356321839083,103.28275862068966,102.96551724137932,"Garrett Crochet",27463,676979
"Alec Marsh","KCR",0.03333333,0.2755102,2.936297788312789,,12,45,2,0,95.78952650578123,99.00408163265308,106.40306122448979,102.78367346938775,"Alec Marsh",27451,679525
"Randy Vásquez","SDP",0.11627907,0.21264368,1.398954132497937,,2,46,2,0,131.22839437722232,105.52655651340997,105.79597701149426,102.78245530012771,"Randy Vasquez",24719,681190
"Blake Treinen","LAD",0,0.35185185,,1.49491230248635,5,14,0,0,51.3481500026809,98.25555555555556,104.56111111111112,102.5777777777778,"Blake Treinen",12572,595014
"Sam Moll","CIN",0.09090909,0.3220339,,0.17970623866808333,2,15,0,0,154.29417335590512,100.11864406779661,104.30677966101695,102.53389830508475,"Sam Moll",14874,594580
"Raisel Iglesias","ATL",0,0.26829268,,0.7837164966835658,3,11,0,2,65.01721373061683,96.64634146341463,108.77560975609757,102.50731707317074,"Raisel Iglesias",17130,628452
"Frankie Montas","CIN",0.06779661,0.22592593,-1.3613137287414274,,7,74,3,0,153.34436997277058,105.39814814814815,102.42074074074075,102.50444444444446,"Frankie Montas",14309,593423
"Mitch Keller","PIT",0.03508772,0.30627306,4.741872455916314,,14,77,3,0,113.10185107832814,102.01738134622727,104.00067438605421,102.38790346524155,"Mitch Keller",17594,656605
"Jhony Brito","SDP",0.05,0.22,,1.1218570922940603,5,26,0,0,79.75139583146297,87.78299999999999,107.235,102.334,"Jhony Brito",25386,666745
"Framber Valdez","HOU",0.05714286,0.28961749,-0.5171423629195339,,11,49,2,0,68.30585095774188,105.00710382513661,94.81038251366122,102.33387978142076,"Framber Valdez",17295,664285
"Kyle Leahy","STL",0,0.28767123,,1.2808830087260055,4,19,0,0,94.71043688730373,96.36027397260273,104.2013698630137,102.16986301369865,"Kyle Leahy",24763,681517
"Gregory Soto","PHI",0.1,0.39655172,,-0.553292945539122,6,19,0,0,95.92300162530366,107.75862068965517,97.56724137931033,102.16724137931035,"Gregory Soto",19677,642397
"A.J. Puk","MIA",0,0.2295082,,0.14049277936828844,1,15,0,1,151.13941978469165,104.63442622950821,102.95901639344262,102.11147540983606,"A.J. Puk",19343,640462
"Elieser Hernández","LAD",0.12903226,0.30612245,0.9366935609025814,-2.0814834273699674,6,39,1,0,140.1743937986047,80.14353741496599,103.78979591836735,102.078231292517,"Elieser Hernandez",16933,622694
"Seth Lugo","KCR",0.09615385,0.31730769,7.142797300908586,,25,81,3,0,69.43775816258683,98.7150641025641,102.54134615384616,102.02532051282051,"Seth Lugo",12447,607625
"Sean Manaea","NYM",0.125,0.25128205,2.1506370554944256,,10,44,2,0,95.73216195269218,79.51641025641025,105.17333333333333,101.99333333333334,"Sean Manaea",15873,640455
"Trent Thornton","SEA",0.15384615,0.36231884,,-1.1199442952500285,3,18,0,0,119.84077969321706,115.18985507246374,100.54202898550724,101.9768115942029,"Trent Thornton",17948,663423
"Sean Hjelle","SFG",0.08,0.344,,-1.5081841626542027,7,34,0,0,81.05449785657179,98.51279999999998,102.928,101.77119999999998,"Sean Hjelle",21481,663546
"Declan Cronin","MIA",0.05882353,0.23943662,,1.046684025769872,3,21,0,0,85.62495217613109,72.90845070422536,104.9225352112676,101.75774647887324,"Declan Cronin",25645,686539
"Jake Irvin","WSN",0.13888889,0.26553672,0.25276172859618,,8,48,2,0,113.97938928888551,97.19265536723162,104.4819209039548,101.73559322033898,"Jake Irvin",21504,663623
"Tanner Scott","MIA",0,0.25203252,,1.4831300892491648,7,29,0,2,92.39506530094127,141.70650406504066,93.22764227642277,101.73414634146343,"Tanner Scott",17586,656945
"Miles Mikolas","STL",0.0212766,0.28515625,2.992342547793899,,13,66,3,0,98.71171909253292,88.83906250000001,107.841796875,101.695703125,"Miles Mikolas",9803,571945
"Hunter Harvey","WSN",0.08333333,0.25352113,,1.2790532672893622,4,17,0,0,75.46977603202814,103.09577464788731,95.26197183098591,101.69436619718309,"Hunter Harvey",15507,640451
"Luke Weaver","NYY",0.05882353,0.37007874,,-1.6232475726845816,10,31,0,0,79.5240916785565,126.75433070866141,96.38346456692913,101.6236220472441,"Luke Weaver",16918,596133
"Tylor Megill","NYM",0.16666667,0.20689655,1.7982910115530992,,7,21,1,0,88.91380602324654,125.83255813953488,94.01046511627908,101.61744186046509,"Tylor Megill",21318,656731
"Justin Lawrence","COL",0.04,0.26623377,,-2.1983177776618286,6,38,0,0,137.9045734002497,109.51363636363638,90.57272727272728,101.56753246753247,"Justin Lawrence",17639,664875
"Mark Leiter Jr.","CHC",0.08333333,0.31632653,,3.030996481781383,10,22,0,0,19.56054837837832,98.05510204081632,100.8061224489796,101.5204081632653,"Mark Leiter Jr.",15551,643410
"Quinn Priester","PIT",0,0.30107527,0.17134441745424359,,5,28,1,0,86.31109828531362,88.26559139784948,103.36344086021505,101.51612903225806,"Quinn Priester",25977,682990
"Kirby Yates","TEX",0,0.43076923,,0.5725885772279077,6,14,0,0,88.60504845643679,81.92461538461538,101.41846153846154,101.44615384615385,"Kirby Yates",9073,489446
"Erik Miller","SFG",0.3,0.34177215,-0.5177974765066441,-0.3351523061940576,9,20,1,0,18.106785185496577,108.72658227848103,100.81518987341774,101.42025316455695,"Erik Miller",26252,669062
"Luis García","LAA",0.0952381,0.36607143,,-1.0003509887637938,6,31,0,2,94.2743937722377,99.63214285714287,99.89107142857145,101.35892857142856,"Luis Garcia",6984,472610
"Chris Stratton","KCR",0.09090909,0.28395062,,-0.7299880015089333,5,19,0,1,111.35116935064751,94.72592592592594,97.19135802469135,101.33703703703705,"Chris Stratton",13761,608717
"Kyle Hendricks","CHC",0.04878049,0.2962963,-0.2920426125454419,0.08088950619556358,10,56,2,0,104.87068175037659,101.34675925925927,105.06944444444446,101.32824074074075,"Kyle Hendricks",12049,543294
"Joe Ross","MIL",0.13333333,0.3490566,0.4212712462511557,,6,23,2,0,78.06955599226931,88.07264150943396,107.36698113207548,101.22075471698115,"Joe Ross",12972,605452
"JoJo Romero","STL",0.04545455,0.23255814,,2.350812666846378,7,31,0,0,67.35224753752253,89.02133791644633,102.06655208884187,101.18921205711264,"JoJo Romero",19574,668941
"Grant Anderson","TEX",0,0.2,,-0.8319191961480821,4,26,0,0,152.15857439937292,99.31052631578947,99.71368421052632,101.14105263157896,"Grant Anderson",20546,681982
"Logan Allen","ARI",0,0.22619048,,1.600588270327956,6,23,0,0,71.07831164132602,86.95833333333333,101.24404761904762,101.08928571428571,"Logan Allen",18555,663531
"Easton Lucas","OAK",0,0.17948718,,-0.00003247270496509123,0,9,0,0,244.60690009788297,99.02820512820514,97.96666666666667,101.08717948717948,"Easton Lucas",26058,687922
"Michael Kelly","OAK",0,0.296875,,1.1164748006365053,5,17,0,0,86.7927035897025,128.7203125,104.56093750000001,101.0515625,"Michael Kelly",12791,547184
"Ryan Feltner","COL",0.15151515,0.22905028,1.2217080211294886,,8,45,2,0,118.58335827820603,103.49888268156424,96.9268156424581,101.04245810055865,"Ryan Feltner",21446,663372
"Shaun Anderson","TEX",0,0.21428571,,0.48434339966972195,3,17,0,0,65.7431180353941,102.86785714285713,102.31428571428572,101.04107142857141,"Shaun Anderson",19453,641312
"Brayan Bello","BOS",0.10416667,0.25572519,-1.734329643143405,,11,65,3,0,103.83996955023147,108.84656488549619,97.45534351145038,101.03893129770992,"Brayan Bello",23920,678394
"Casey Mize","DET",0.11111111,0.21678322,0.1760551154680627,,8,36,2,0,72.34264144166465,93.41925407925409,106.1950815850816,101.03471639471638,"Casey Mize",20492,663554
"Bryan Abreu","HOU",0.13333333,0.29090909,,0.22565914975497597,9,27,0,0,86.89320358966643,125.8827272727273,96.90181818181819,100.9290909090909,"Bryan Abreu",16609,650556
"Hunter Stratton","PIT",0.1,0.28985507,,0.9189795517349867,7,18,0,0,55.22795089855216,108.35652173913043,102.54637681159421,100.88260869565217,"Hunter Stratton",23455,676702
"Adbert Alzolay","CHC",0.25,0.17647059,,-2.406266740503629,0,5,0,1,223.6572019787228,91.8529411764706,87.2529411764706,100.84117647058825,"Adbert Alzolay",17859,640470
"John King","STL",0,0.24691358,,0.15627995325418748,1,26,0,0,113.58761250914552,78.23456790123457,104.48271604938272,100.80246913580247,"John King",22051,667463
"Brad Keller","CHW",0.2173913,0.29323308,-3.9528426921048117,0.39679070143711714,7,32,1,0,79.66912935518691,101.74135338345863,101.9278195488722,100.76992481203007,"Brad Keller",15734,641745
"Jacob Barnes","WSN",0,0.24096386,,-0.7699869983208161,3,21,0,0,126.18551978945169,95.88674698795181,102.87831325301204,100.69277108433735,"Jacob Barnes",12323,606930
"Hunter Brown","HOU",0.1,0.27513228,-2.3132742117205476,,8,44,2,0,122.21782343818997,104.68624338624338,99.4037037037037,100.66031746031747,"Hunter Brown",25880,686613
"Reynaldo López","ATL",0.02173913,0.31555556,4.364852769767564,,11,61,3,0,99.01357685552767,95.74066979655711,103.9664538341158,100.61625665101721,"Reynaldo Lopez",16400,625643
"Zack Littell","TBR",0.15151515,0.24260355,0.41536405280763095,,10,46,2,0,119.5869017540326,80.43363303363304,103.89528249528249,100.57517149517149,"Zack Littell",15823,641793
"Spencer Turnbull","PHI",0.08695652,0.26666667,,-0.05046411191359053,6,31,0,0,101.41412522723022,119.7925,97.57416666666667,100.53083333333333,"Spencer Turnbull",16207,605513
"José Berríos","TOR",0.07017544,0.27697842,0.9377852964592638,,15,75,3,0,85.50648193041168,85.62599462598594,104.87009621218688,100.46754788939933,"Jose Berrios",14168,621244
"Jay Jackson","MIN",0,0.21428571,,0.3623965268247009,3,17,0,0,95.01690535587282,99.76714285714286,102.09714285714284,100.45857142857143,"Jay Jackson",7432,543351
"Chris Sale","ATL",0,0.32307692,5.884887813838606,,18,51,2,0,56.48271648324907,97.16190548014079,104.20585218702864,100.44597787833082,"Chris Sale",10603,519242
"Phil Maton","TBR",0.07692308,0.2875,,-0.7087799288486516,6,23,0,0,96.0905802744371,122.7225,94.185,100.4125,"Phil Maton",18064,664208
"Andrew Chafin","DET",0.1,0.27027027,,0.4732981026190384,3,13,0,0,58.68014195078063,89.03243243243243,101.69459459459462,100.34594594594594,"Andrew Chafin",12988,605177
"Will Vest","DET",0,0.27678571,,1.1751541217337504,8,28,0,0,61.432404068196576,94.34910714285714,102.52678571428571,100.26607142857142,"Will Vest",19769,676684
"Aaron Civale","TBR",0.02272727,0.2345679,-0.5265392406956563,,14,65,3,0,99.38528009842675,92.63827160493827,100.37695473251028,100.22674897119342,"Aaron Civale",19479,650644
"Bailey Ober","MIN",0.05128205,0.25510204,2.5041210669723517,,19,64,3,0,94.22331988432067,97.07687074829931,103.73095238095237,100.22482993197279,"Bailey Ober",21224,641927
"John Schreiber","KCR",0,0.20731707,,1.0935641744253763,3,19,0,0,102.08485180257722,102.62073170731706,106.16097560975611,100.18536585365852,"John Schreiber",20020,670167
"Chase Anderson","BOS",0,0.26027397,,0.10661196131577311,4,38,0,0,155.39274370626867,103.2321917808219,100.75616438356165,100.17123287671232,"Chase Anderson",6895,502624
"Garrett Cleavinger","TBR",0,0.30392157,,1.7708797435449148,8,24,0,1,78.27650203127412,104.96676470588234,97.50328431372549,100.16044117647057,"Garrett Cleavinger",17897,664076
"Ranger Suárez","PHI",0,0.23560209,3.5697698404188105,,13,50,2,0,83.0480127199005,86.78219895287958,101.49842931937174,100.15549738219896,"Ranger Suarez",17277,624133
"Reese Olson","DET",0.04,0.29460581,3.3268491959224264,,12,66,3,0,85.46493593593556,93.72240663900415,98.7344398340249,100.02531120331949,"Reese Olson",24968,681857
"Bryan Hudson","MIL",0,0.38271605,,2.18958201424426,8,23,0,0,67.42261371492091,80.00370370370369,104.83827160493827,99.99506172839504,"Bryan Hudson",19924,663542
"Tyler Anderson","LAA",0.11363636,0.26701571,2.7484116433606216,,8,56,2,0,124.36428232652608,96.18376963350785,100.2130890052356,99.96649214659685,"Tyler Anderson",12880,542881
"Michael Kopech","CHW",0,0.32608696,,-2.2381217480094078,7,20,0,1,110.50972792162538,139.32282608695652,95.29565217391306,99.94021739130434,"Michael Kopech",17282,656629
"Zack Kelly","BOS",0.03846154,0.26946108,,-3.393426718958561,6,41,0,0,146.39064021424056,104.37604790419164,96.6065868263473,99.89640718562875,"Zack Kelly",20349,677161
"Caleb Ferguson","NYY",0.125,0.32142857,,-0.3772822470856222,5,14,0,0,56.76046783825179,89.825,108.75535714285715,99.74642857142855,"Caleb Ferguson",19349,657571
"Tyler Rogers","SFG",0,0.24137931,,2.5495364697780962,5,29,0,1,89.74184060974976,123.47816091954022,101.32643678160922,99.74137931034483,"Tyler Rogers",15541,643511
"Chris Flexen","CHW",0.10204082,0.23694779,0.9401127928297213,,11,64,3,0,115.90310193087807,66.29076305220885,102.30040160642571,99.73855421686747,"Chris Flexen",13896,623167
"Manuel Rodríguez","TBR",0,0.29032258,,0.6968778262703572,5,19,0,0,88.77487327903782,111.99193548387096,99.65645161290323,99.69999999999999,"Manuel Rodriguez",20794,655889
"Colten Brewer","CHC",0,0.19230769,,0.4451438989886314,2,5,0,0,89.74184060974976,96.77692307692308,105.23076923076923,99.66923076923078,"Colten Brewer",12997,605155
"Simeon Woods Richardson","MIN",0.06060606,0.21019108,1.4969520564280412,,3,39,2,0,132.84386931112576,85.55159235668789,106.18726114649682,99.60382165605095,"Simeon Woods Richardson",24494,680573
"Taj Bradley","TBR",0.24137931,0.30285714,1.0591942790554476,,16,47,2,0,64.73699752914118,93.89942857142859,97.48171428571428,99.56857142857143,"Taj Bradley",22543,671737
"Tyler Alexander","TBR",0.13636364,0.26736111,-1.506528800601307,-2.08025777520972,11,82,2,0,130.64352384603947,94.52951388888889,103.41145833333334,99.51527777777777,"Tyler Alexander",17735,641302
"Keaton Winn","SFG",0.23076923,0.28205128,-0.884267902286795,,4,20,1,0,138.15605113488658,115.90256410256407,97.03717948717949,99.51025641025642,"Keaton Winn",23499,676775
"Austin Voth","SEA",0.23076923,0.27536232,,-1.4821279135268868,4,18,0,0,123.77724140443607,96.64978260869565,103.93152173913043,99.43999999999998,"Austin Voth",15047,608723
"Cristian Javier","HOU",0,0.26315789,1.5394019670805843,,9,42,2,0,102.49640310601403,115.26212993421052,94.36532894736843,99.43383223684211,"Cristian Javier",17606,664299
"Richard Lovelady","- - -",0,0.24358974,,1.2888947099295707,1,22,0,0,149.730989681648,95.51282051282051,100.18974358974359,99.43205128205128,"Richard Lovelady",19337,663992
"Ryan Fernandez","STL",0.2,0.27586207,,-0.9265946683835853,4,16,0,1,96.13000771605947,88.90344827586206,98.14137931034483,99.36724137931034,"Ryan Fernandez",24862,681676
"Erick Fedde","CHW",0.05357143,0.22727273,5.0190084728681486,,14,74,3,0,101.79483510419558,91.77692307692308,104.65454545454546,99.29230769230769,"Erick Fedde",17425,607200
"Walker Buehler","LAD",0.04651163,0.2601626,-0.6827312808007068,,13,60,3,0,89.05569275560059,96.39968977321352,100.15863821138213,99.16102909713308,"Walker Buehler",19374,621111
"Freddy Peralta","MIL",0.09090909,0.23589744,0.5438404313714273,,13,48,2,0,79.09489833240137,103.77128205128206,98.7123076923077,99.14358974358974,"Freddy Peralta",18679,642547
"Bryce Elder","ATL",0.09375,0.24157303,1.2532926669594404,,9,44,2,0,98.96926443681593,88.64044943820225,99.34213483146068,99.12865168539327,"Bryce Elder",27779,693821
"Austin Gomber","COL",0.05555556,0.31318681,3.369533165086052,,11,49,2,0,86.20975105558792,84.28461538461538,105.84505494505494,99.1021978021978,"Austin Gomber",16561,596295
"José Soriano","LAA",0.02083333,0.27238806,3.21288131701092,,19,73,3,0,73.87272142121041,103.46350026973566,97.67230713900378,99.09039291494335,"Jose Soriano",22100,667755
"Cole Irvin","BAL",0,0.26086957,,-0.40394133170006413,2,23,0,0,147.23239187040016,70.53913043478262,113.45072463768116,99.08550724637682,"Cole Irvin",19244,608344
"Jordan Leasure","CHW",0.16666667,0.3030303,,-0.9842606066405036,8,23,0,0,98.75212725350202,120.09797979797979,96.15353535353536,99.03333333333335,"Jordan Leasure",29950,673929
"Keegan Akin","BAL",0.1,0.25454545,,-0.7695965562764422,5,29,0,0,131.9585755949276,108.39743260590501,98.91614249037227,98.99987163029526,"Keegan Akin",19362,669211
"Jacob Latz","TEX",0.16666667,0.18604651,,-0.93715798136903,4,20,0,0,167.1428345455135,104.44767441860465,98.58255813953488,98.90581395348836,"Jacob Latz",21306,656641
"Kevin Gausman","TOR",0.03571429,0.275,4.880223721978761,,16,47,2,0,56.01393571062716,80.38820000000001,103.1002,98.8724,"Kevin Gausman",14107,592332
"Patrick Sandoval","LAA",0.11111111,0.26618705,-1.9629083340452609,,12,74,3,0,126.61804281139884,101.25533500910115,93.43680766230389,98.85700788766577,"Patrick Sandoval",19447,663776
"Matt Waldron","SDP",0,0.30851064,4.185985438024199,,17,45,2,0,55.10585084898273,76.62838491295938,104.6532736943907,98.80223887814313,"Matt Waldron",25550,663362
"Aaron Brooks","OAK",0.09090909,0.27218935,0.47240891603559965,,8,55,2,0,117.20716302663024,88.47869822485208,102.51952662721894,98.67514792899408,"Aaron Brooks",12272,605156
"Emilio Pagán","CIN",0,0.2,,1.7627568178353008,5,12,0,0,70.44825572636942,116.81333333333332,99.17333333333336,98.67,"Emilio Pagan",14771,641941
"Nate Pearson","TOR",0.11111111,0.3,,-0.18300418573704694,8,20,0,0,53.26302475067934,130.9188888888889,88.87444444444444,98.65555555555554,"Nate Pearson",20160,663878
"José Alvarado","PHI",0.05263158,0.30927835,,0.8573508160828245,7,27,0,2,59.66408953354584,99.21752577319587,102.33608247422681,98.58865979381444,"Jose Alvarado",17780,621237
"Tyler Holton","DET",0,0.32432432,,1.6770116232975754,4,24,0,1,92.09272734751059,86.3945945945946,102.87972972972972,98.58243243243244,"Tyler Holton",26231,663947
"Derek Law","WSN",0,0.3220339,,1.359447325549346,4,20,0,0,95.6642375783239,94.68474576271186,98.58474576271186,98.56949152542373,"Derek Law",13133,571882
"Jordan Hicks","SFG",0.04651163,0.28174603,0.03294639012777315,,13,60,3,0,89.05569214486253,95.52976190476188,95.58690476190476,98.56150793650794,"Jordan Hicks",19618,663855
"Eduardo Salazar","LAD",0,0.2173913,,0.11157681090850073,3,10,0,0,79.44961363644134,105.24444444444444,102.34888888888888,98.53555555555556,"Eduardo Salazar",23135,674285
"Erasmo Ramírez","TBR",0.1875,0.24637681,,-2.845648379040877,1,19,0,1,177.74895361801757,80.15072463768117,107.78985507246375,98.48260869565217,"Erasmo Ramirez",10314,541640
"Spencer Arrighetti","HOU",0.02173913,0.27561837,5.081570026657104,,18,71,3,0,89.9574114264518,92.25591781720156,98.55980110014208,98.47393173290588,"Spencer Arrighetti",29921,681293
"Chris Bassitt","TOR",0.05405405,0.24528302,1.3875367341738958,,9,51,2,0,100.5309753599215,88.9196785125481,99.88259296574465,98.46815808756183,"Chris Bassitt",12304,605135
"Jameson Taillon","CHC",0.07272727,0.24113475,-1.4417326451762165,,9,70,3,0,120.98123468074529,88.56312056737589,103.90744680851063,98.43652482269503,"Jameson Taillon",11674,592791
"Roansy Contreras","LAA",0,0.22580645,,0.1608377962713605,2,7,0,0,83.266859051347,107.05483870967743,100.39354838709677,98.38387096774194,"Roansy Contreras",22810,672710
"Brent Suter","CIN",0.05882353,0.2173913,-0.1656223227417069,-0.015873720698184404,3,21,1,0,116.080496879802,123.18478260869566,92.13152173913043,98.37608695652172,"Brent Suter",13942,608718
"Rafael Montero","HOU",0.09090909,0.21052632,,-0.47647926301268445,5,18,0,0,88.60504474432777,98.02894736842106,101.41842105263159,98.28157894736844,"Rafael Montero",12760,606160
"Zac Gallen","ARI",0.10909091,0.28928571,3.8058655409396818,,19,77,3,0,80.3821433991176,100.60999999999999,98.10642857142858,98.20214285714285,"Zac Gallen",19291,668678
"J.P. Feyereisen","LAD",0,0.26315789,,0.7104295904710702,2,9,0,1,94.55264057835792,87.59473684210528,97.52894736842104,98.17105263157895,"J.P. Feyereisen",16610,656420
"Brady Singer","KCR",0.0625,0.27526132,2.5115649646257254,,18,73,3,0,83.39729480368746,91.75226480836236,103.39233449477351,98.16411149825784,"Brady Singer",25377,663903
"Hayden Wesneski","CHC",0.08695652,0.28571429,,1.2198106187182143,9,34,0,0,73.26030722212745,86.94812030075187,97.65939849624061,98.12781954887218,"Hayden Wesneski",27581,669713
"Tyler Kinley","COL",0.11111111,0.26415094,,-1.261833929692294,6,26,0,1,89.20014498855441,70.84716981132075,99.15566037735849,97.94716981132076,"Tyler Kinley",18297,641755
"Mike Clevinger","CHW",0.20689655,0.28409091,-1.2307748296661245,,10,44,2,0,122.56653607385229,85.95511363636363,98.96022727272727,97.79488636363635,"Mike Clevinger",12808,605182
"Joe Ryan","MIN",0.11764706,0.2606383,2.8095606023753468,,11,48,2,0,98.01766870161313,96.0223404255319,104.45531914893617,97.68191489361702,"Joe Ryan",21390,657746
"Marcus Stroman","NYY",0.05660377,0.26258993,3.3725456316258278,,13,72,3,0,108.64993410855774,99.30179856115109,101.53273381294963,97.66654676258993,"Marcus Stroman",13431,573186
"Dean Kremer","BAL",0.14285714,0.28494624,-0.4438974594926595,,12,47,2,0,118.8183918214302,91.52150537634408,97.73279569892475,97.63763440860214,"Dean Kremer",19350,665152
"Ryne Nelson","ARI",0.06060606,0.28235294,0.9234100146879953,0.4643234750620484,9,47,1,0,98.44340211751808,93.6220623671155,101.12900070871721,97.52648476257973,"Ryne Nelson",26253,669194
"Sixto Sánchez","MIA",0.04081633,0.25206612,1.8936884029593282,,6,62,3,0,131.60261088066264,72.68057851239669,104.87190082644628,97.48264462809917,"Sixto Sanchez",19680,664350
"Jacob Webb","BAL",0,0.22018349,,-0.9680195936769439,1,24,0,0,214.5390581789661,117.17578947368422,93.35052631578947,97.41789473684211,"Jacob Webb",19274,657097
"Matt Bowman","ARI",0.16666667,0.24719101,,0.3610566692407104,4,24,0,0,104.5766167372295,99.46179775280899,95.38988764044943,97.3696629213483,"Matt Bowman",13528,621199
"Luis Severino","NYM",0.05660377,0.20547945,0.9512709023105533,,13,76,3,0,126.01761302272945,109.64623287671235,94.01267123287673,97.36198630136987,"Luis Severino",15890,622663
"Reed Garrett","NYM",0,0.2885906,,1.2665102316706311,11,39,0,1,83.56068439535929,115.51812080536911,89.61543624161074,97.32953020134227,"Reed Garrett",16866,657585
"Jackson Stephens","ATL",0,0.26666667,,0.20278619450590293,2,9,0,0,174.20794822045696,75.74,95.83666666666666,97.22666666666667,"Jackson Stephens",14420,623451
"Ronel Blanco","HOU",0.11111111,0.35185185,1.326710198151117,,4,14,1,0,95.72262566830216,106.54814814814816,100.22592592592594,97.21111111111111,"Ronel Blanco",19407,669854
"Ross Stripling","OAK",0.07407407,0.215,0.16486633319970637,,6,63,3,0,122.79770974854559,95.16,103.4675,97.09100000000001,"Ross Stripling",13273,548389
"Ray Kerr","ATL",0.13157895,0.33505155,1.3794977557963082,0.047036714441796926,15,55,1,0,73.92489154977929,101.38556701030927,99.72319587628867,96.99742268041237,"Ray Kerr",23809,678061
"Grayson Rodriguez","BAL",0.04545455,0.29545455,1.8227333892581457,,14,46,2,0,122.21782343818997,112.8056818181818,89.08238636363636,96.97613636363636,"Grayson Rodriguez",24492,680570
"Seth Martinez","HOU",0.03571429,0.23225806,,-0.9118744174706644,3,37,0,1,149.82233091514746,89.20403225806452,99.86612903225807,96.93540322580645,"Seth Martinez",21045,661527
"Beau Brieske","DET",0.05,0.26923077,,0.5925205033985608,4,27,0,0,126.00528627673404,102.73461538461538,100.5625,96.82211538461539,"Beau Brieske",26079,689225
"Mitchell Parker","WSN",0.09090909,0.26136364,0.6736822414295306,,10,46,2,0,89.74184060974976,87.04375,96.13125,96.82045454545455,"Mitchell Parker",27636,680730
"Matt Moore","LAA",0,0.29591837,,-0.4645462645494231,4,21,0,0,138.82627059840988,112.02551020408163,97.9234693877551,96.78775510204082,"Matt Moore",1890,519043
"Victor González","NYY",0,0.22222222,,0.28868327432209057,2,10,0,0,105.70333970844791,76.2488888888889,97.69777777777777,96.77333333333334,"Victor Gonzalez",16408,624647
"Robert Gasser","MIL",0.02173913,0.25925926,1.8112211342728033,,2,51,2,0,132.0716349525688,97.56604938271606,101.45370370370371,96.68333333333332,"Robert Gasser",29812,688107
"Albert Suárez","BAL",0,0.19075145,0.7445419724505605,0.6167251921191189,7,35,1,0,107.45933200130393,88.35953757225434,101.21734104046241,96.64913294797685,"Albert Suarez",6175,544150
"Dylan Floro","WSN",0,0.2875,,1.4774637259052683,3,24,0,0,100.2581026750273,86.96375,107.96875,96.63875,"Dylan Floro",13394,571670
"Kenta Maeda","DET",0.05882353,0.27027027,1.3460622629537435,,1,18,1,0,154.84684957703436,88.55810810810812,104.44324324324324,96.59729729729729,"Kenta Maeda",18498,628317
"Trevor Williams","WSN",0.06818182,0.25095057,2.5123511907195266,,13,59,3,0,91.36782452498257,81.8486692015209,108.36425855513308,96.5490494296578,"Trevor Williams",16977,592866
"Matt Koch","COL",0.25,0.26086957,,-2.5688500333170983,0,5,0,1,512.0728299244655,85.28695652173913,103.72173913043478,96.4913043478261,"Matt Koch",13420,571863
"Trevor Rogers","MIA",0,0.2716763,1.4673868069968754,,10,42,2,0,106.54489446957555,80.6121387283237,99.26763005780346,96.4306358381503,"Trevor Rogers",22286,669432
"AJ Smith-Shawver","ATL",0.08333333,0.24137931,1.4019986558028223,,4,18,1,0,124.60393768944057,98.94022988505746,99.1977011494253,96.39655172413794,"AJ Smith-Shawver",29960,700363
"Gavin Stone","LAD",0.075,0.24043716,1.352726736910006,,7,51,2,0,104.5095540336203,97.47978142076502,98.06612021857924,96.33169398907104,"Gavin Stone",27792,694813
