Name,Team,xERA,K-BB%,Barrel%,CSW%,Starting,Relieving,TBF,GS,SV,xFIP-,Stuff+,Location+,Pitching+,NameASCII,PlayerId,MLBAMID
"Ryan Yarbrough","LAD",4.11,0.04109589,0.05932203,0.23496241,,-1.0109976530075073,146,0,1,127.97980056094346,81.08719397363465,101.20696798493408,93.49378531073447,"Ryan Yarbrough",16502,642232
"Alex Wood","OAK",6.37,0.07526882,0.08527132,0.27248677,-1.3548762798309326,,186,9,0,125.24487585718165,70.54206349206349,98.478835978836,93.44206349206348,"Alex Wood",13781,622072
"Kyle Harrison","SFG",4.61,0.13333333,0.09770115,0.25518672,4.613037586212158,,255,11,0,111.20144174487017,91.94984391259106,99.28678459937565,93.09458896982312,"Kyle Harrison",27758,690986
"Dane Dunning","TEX",5.4,0.17159763,0.14851485,0.28613569,0.8474311232566833,,169,8,0,92.31967941708807,85.1519174041298,94.83790560471977,92.78053097345132,"Dane Dunning",19409,641540
"Lance Lynn","STL",4.19,0.125,0.09803922,0.23745819,6.035058498382568,,224,10,0,107.37389300496307,82.20812807881772,97.02721674876847,92.32931034482759,"Lance Lynn",2520,458681
"Logan Allen","CLE",4.61,0.1300813,0.09090909,0.27714581,0.1467835158109665,,246,11,0,101.98962260151335,75.43901035673187,99.49090909090908,92.32393555811278,"Logan Allen",27589,671106
"Dakota Hudson","COL",5.47,0,0.05813953,0.24565469,0.5407578349113464,,231,10,0,128.93113422380176,86.32775616083006,96.88534370946824,92.14954604409857,"Dakota Hudson",19206,641712
"Patrick Corbin","WSN",6.46,0.04435484,0.08717949,0.22747748,3.0829005241394043,,248,10,0,115.73003244950199,79.56251572327045,99.89257861635222,91.97094339622643,"Patrick Corbin",9323,571578
"Triston McKenzie","CLE",4.77,0.06278027,0.10958904,0.2575406,-2.1941580772399902,,223,10,0,131.53739563716454,100.62526539278132,90.70084925690023,90.74214437367306,"Triston McKenzie",18000,663474
"José Buttó","NYM",4.34,0.10897436,0.07526882,0.24577573,4.177246570587158,,156,7,0,114.73731556712762,88.20229419703104,90.37786774628879,88.82780026990552,"Jose Butto",23313,676130
"James Paxton","LAD",5.47,0,0.08609272,0.2291918,-2.220731735229492,,207,9,0,137.1703817510259,74.02943305186972,97.03317249698428,88.66960193003621,"James Paxton",11828,572020
